23.5,-0.30184,-0.080422,0.45638,-0.046856,0.26907,0.0077479,0.54338,0.64162,1.1514,0.75871,1.2973,1.5036,2.3586,2.3974,3.6566,4.3957,5.6692,7.1571,8.8242,10.46,12.366,14.573,16.126,17.717,18.825,20.089,21.944,23.147,24.484,24.937,26.016,26.406,27.395,28.185,27.847,27.986,27.246,26.622,25.134,24.222,21.82,21.031,18.862,17.917,15.978,14.1,12.693,10.319,9.6087,7.9737,6.3712
24,0.37775,-0.27748,-0.16838,-0.069201,0.0023091,-0.090702,0.6818,0.35663,0.69995,0.63624,0.54407,1.5449,1.3798,2.567,2.9842,4.9944,5.8839,7.0573,8.9954,10.08,12.28,13.957,15.697,17.624,18.976,20.252,20.989,22.444,23.871,25.027,25.638,27.521,27.873,27.976,27.919,27.644,26.934,26.466,25.477,23.749,22.748,20.976,18.719,17.243,15.572,14.484,12.366,10.171,9.2025,7.2063,6.7472
24.5,-0.10441,0.026119,0.47643,-0.27319,-0.25873,0.050328,0.62515,-0.023362,-0.25823,0.66772,1.2491,1.8134,1.798,2.4387,3.7027,3.7822,5.4173,6.9808,8.6217,10.025,11.946,12.951,15.211,17.168,18.258,19.992,21.445,22.472,23.818,24.584,25.798,26.871,27.36,27.517,27.865,27.823,26.508,26.698,25.21,24.165,22.928,20.538,19.011,17.354,15.407,14.389,11.9,10.368,9.0863,7.283,6.2813
25,0.13201,-0.045864,0.050361,-0.046291,-0.29459,0.32095,0.83876,0.43597,0.65604,1.0064,0.69582,1.9533,1.981,3.0262,3.0988,4.8341,5.691,6.9896,8.4304,9.9496,12.119,13.545,14.613,16.488,18.294,19.876,21.117,22.78,23.035,24.781,25.189,26.796,27.168,27.705,27.427,27.884,27.329,26.422,25.173,24.118,22.269,21.124,19.644,17.693,15.362,13.923,11.721,10.665,9.125,7.0529,6.0265
25.5,-0.048323,-0.036499,-0.28481,0.22871,0.23449,0.16517,0.084077,0.74294,1.0819,0.64879,0.8858,1.5789,1.796,2.4694,3.503,3.6621,5.7798,6.7475,8.1126,9.8473,11.574,12.791,15.449,16.63,18.281,19.876,20.649,22.391,23.389,24.851,24.962,26.41,26.891,27.586,27.706,27.169,26.687,26.101,24.835,24.094,22.274,19.906,18.955,16.986,15.025,13.384,12.09,10.847,9.0453,7.3993,6.4845
26,-0.10128,-0.15487,-0.26864,-0.41406,0.041308,0.26978,0.28027,0.30129,0.2983,0.97144,0.66693,1.6531,1.5858,2.2601,2.8038,4.0314,5.6041,6.7842,8.408,9.8837,11.084,13.023,14.567,16.813,17.588,19.667,21.043,22.63,23.189,24.663,26.144,26.118,26.477,26.761,27.649,26.688,26.663,26.144,25.043,23.858,22.347,21.065,18.693,17.014,15.21,13.941,12.272,10.535,9.2648,7.1926,6.8184
26.5,0.49323,0.27392,0.61181,-0.38607,0.00014083,0.00061784,0.52405,0.10866,0.80582,1.195,1.2631,1.4941,1.573,2.2064,3.5818,4.3633,5.2281,6.4098,7.3876,9.2617,11.822,12.554,14.661,16.515,17.371,19.262,20.874,21.913,24.011,23.795,25.629,26.107,27.027,27.316,27.076,27.184,26.084,26.064,24.952,23.804,22.487,20.689,18.928,16.867,15.151,13.979,12.372,10.277,8.8791,7.237,6.6385
27,0.23569,0.63532,-0.18664,-0.0030813,0.22605,0.41394,0.24117,0.15933,0.83941,0.99498,0.77187,1.804,2.2032,2.4754,3.1941,4.244,4.9108,6.4516,7.2329,9.7048,10.617,13.208,14.312,15.951,17.362,18.927,20.834,20.989,23.368,24.238,24.795,25.685,27.149,26.752,26.802,27.311,26.6,25.463,24.795,23.179,22.382,20.787,18.943,17.149,15.811,13.551,11.523,10.428,9.4439,7.164,6.1448
27.5,0.1608,0.03648,-0.21827,0.44625,0.85173,0.27755,0.032829,-0.04606,0.64866,1.1044,1.1814,1.385,1.6581,2.0822,3.3842,4.3009,4.6362,6.8286,7.9363,9.7235,10.522,12.169,14.176,15.969,17.892,19.034,20.151,21.25,23.184,23.683,25.486,25.765,26.966,27.083,26.952,26.662,26.247,25.728,24.614,23.176,21.878,20.377,18.039,17.082,14.903,13.129,11.305,9.6971,8.3619,7.2137,6.804
28,-0.12211,0.10566,0.19611,0.14836,0.13155,-0.14121,0.73744,0.9581,0.062632,0.4605,0.94683,1.0845,1.9694,2.1661,3.7473,4.3335,5.0954,6.5705,7.9837,8.9989,10.523,12.427,14.292,15.666,16.685,18.389,20.015,21.356,23.234,23.388,24.984,26.133,27.007,26.595,26.979,26.829,26.251,25.418,24.576,22.456,22.002,20.271,18.5,17.458,14.905,13.274,12.339,9.925,8.5515,7.3383,6.4334
28.5,0.097771,-0.33578,-0.084156,-0.073851,0.13064,0.34375,0.42566,-0.11963,0.88266,0.83781,1.4379,1.4952,2.1306,2.4994,3.4658,4.0833,4.9351,6.8565,7.8085,9.2073,10.231,11.845,13.936,15.476,16.78,18.481,20.327,21.406,22.123,23.598,24.42,25.4,26.032,26.404,26.287,26.453,25.862,24.411,24.909,23.398,21.549,20.113,18.1,17.248,15.583,13.359,11.975,10.164,8.2615,7.2131,6.1825
29,-0.10116,-0.013922,0.047584,0.083385,0.16848,-0.10361,0.083078,0.024939,0.85278,0.12457,1.3603,1.7658,1.6922,1.5535,2.9181,3.8582,4.5952,5.9342,7.8929,9.1044,10.185,11.584,13.569,15.178,16.921,18.086,19.817,21.595,22.531,23.44,24.431,25.234,26.336,26.184,26.503,26.334,25.71,24.714,24.233,22.904,21.672,19.817,18.699,16.368,15.43,12.701,11.723,10.189,8.3678,7.4165,6.487
29.5,-0.63008,0.20215,-0.67348,-0.18278,0.64051,0.03856,-0.05606,0.348,1.1757,0.20086,0.69043,1.787,2.3227,2.2785,2.6197,4.4578,5.3117,6.2079,7.0842,8.7624,10.266,11.996,13.923,15.319,16.258,18.469,19.569,21.035,22.544,22.941,24.296,25.002,25.331,26.296,27.063,25.589,25.677,25.149,24.011,22.734,20.988,19.913,17.982,15.863,15.174,13.424,11.53,10.047,8.8709,7.3074,6.3333
30,-0.054526,0.44456,0.17021,0.16439,-0.23032,0.29767,0.044387,0.2129,0.30645,0.42451,1.6347,1.725,2.324,1.9178,2.978,3.3931,4.5606,5.6457,7.5959,8.5328,10.489,11.915,14.002,14.426,16.77,18.21,18.994,20.945,22.021,23.023,23.876,24.762,26.231,26.007,26.36,25.721,25.273,25.107,23.402,22.485,21.239,19.738,18.029,16.523,14.921,13.266,11.139,9.8238,8.8475,7.4581,5.608
30.5,0.13991,-0.54287,0.087524,0.67473,-0.13477,-0.040263,0.521,-0.061519,0.35693,0.91724,0.7984,1.2426,1.9537,2.3865,3.0021,3.6322,4.8172,5.8024,7.2593,8.3796,9.9707,11.277,13.127,14.444,15.87,17.755,19.161,20.69,21.604,23.028,24.102,24.923,25.18,25.862,26.045,25.773,24.698,24.653,24.299,22.339,20.857,19.675,18.046,16.644,14.23,13.171,11.53,9.7951,8.5296,7.4468,6.2383
31,-0.30869,0.29627,0.053491,0.12648,0.17044,0.16338,0.64708,0.37309,0.20651,0.61409,1.0336,1.6698,1.894,1.9803,3.6335,3.7667,5.0267,5.7139,7.1818,8.6598,10.251,11.733,13.228,14.412,15.847,17.588,19.189,20.2,21.865,23.152,23.472,24.347,25.192,25.715,25.585,25.985,25.263,24.434,23.029,21.886,21.004,18.778,18.123,16.118,15.472,13.548,11.214,9.7329,8.6642,7.596,5.4409
31.5,-0.50196,-0.13677,0.24716,0.25288,0.46827,-0.15307,-0.40754,0.65243,0.28948,0.12038,1.0148,1.5266,1.659,2.0737,2.8062,3.53,4.1785,5.4661,7.0798,8.3859,9.7976,10.963,12.743,13.675,15.887,17.73,18.278,19.902,21.454,22.901,23.419,24.196,24.447,25.456,26.157,25.467,24.937,24.332,23.278,21.867,21.007,19.338,17.689,15.75,14.779,12.957,11.017,9.991,8.1525,6.7965,5.6592
32,-0.49763,0.19091,-0.47757,-0.26553,-0.4765,0.17938,0.2399,0.2938,0.22067,0.36797,1.1017,1.1111,1.7731,1.9211,2.8748,3.9867,4.6986,5.4793,6.904,8.1009,9.6142,11.011,12.582,14.215,15.353,16.809,18.114,19.407,20.799,22.38,23.091,24.36,24.848,24.634,25.54,25.428,24.45,24.172,22.842,21.967,20.218,18.582,17.43,15.88,14.156,12.302,10.975,9.6954,8.2234,7.0308,5.64
32.5,0.38493,-0.3038,0.21747,0.45674,0.28927,0.14278,0.12418,0.69938,0.102,0.42226,0.83428,1.6352,1.7748,1.8722,2.6942,3.3665,4.2505,5.8205,6.3205,8.5415,9.7272,11.286,12.329,13.933,15.039,16.771,18.49,20.086,20.639,22.027,23.115,23.586,24.812,24.803,25.081,24.847,24.313,23.851,22.849,21.65,20.214,19.062,17.901,15.832,14.46,12.139,11.053,9.2084,7.7278,6.6984,6.1518
33,0.31815,0.12155,-0.3892,0.042451,0.23432,0.25451,-0.27284,0.11815,0.50508,0.86779,0.2858,1.2028,1.6865,2.3935,2.9623,3.6812,4.165,4.8795,6.5209,8.2471,9.7661,11.025,12.435,13.919,15.123,16.704,18.655,19.223,21.262,21.844,23.359,23.38,24.605,24.592,24.508,24.843,24.651,23.404,22.277,21.556,20.239,18.975,17.547,15.642,14.602,12.521,10.812,8.976,8.0251,6.7626,6.0349
33.5,0.17161,-0.30557,0.1217,0.30194,0.60101,0.46639,0.50616,0.39994,0.63616,1.0753,0.53587,1.1342,1.3945,2.2285,3.0909,3.2836,3.6304,5.2546,6.8212,7.9977,9.348,10.582,11.763,13.79,14.861,17.215,18.137,19.14,20.4,21.715,22.687,23.932,24.277,24.384,25.29,24.584,24.375,23.277,22.645,21.496,19.529,19.258,17.505,15.41,13.597,12.453,10.851,9.487,8.0936,6.958,6.1329
34,0.20302,-0.26706,0.47819,0.59181,1.087,-0.13863,0.34836,-0.24607,0.68095,0.52954,1.5038,0.99422,1.1023,1.9497,2.0969,3.6448,3.6712,5.3143,5.8339,7.632,9.5863,10.632,11.731,13.458,14.94,16.519,17.369,19.301,19.577,21.354,22.41,23.58,24.018,23.97,24.215,24.419,23.915,23.086,22.2,21.429,19.769,18.468,17.623,14.97,13.253,12.479,10.529,9.2049,7.7332,6.6701,6.1296
34.5,0.27294,0.30608,-0.35605,-0.24659,-0.71159,-0.046139,0.56007,0.53025,0.44386,0.68082,0.71109,1.2756,1.8217,1.5828,2.7476,3.6566,4.1104,5.4447,7.2132,7.5903,9.0872,10.162,11.89,13.439,14.818,15.889,17.654,19.371,20.327,21.632,22.281,23.407,23.883,23.893,24.392,23.85,23.54,23.114,22.239,20.679,20.068,18.505,16.613,14.802,13.645,12.004,10.673,9.1106,7.2961,6.5729,5.5093
35,0.22211,-0.16246,0.57181,-0.47561,0.53224,0.12762,0.52848,0.3957,0.84746,0.56478,0.57918,1.6279,1.5408,2.1107,2.9965,3.0251,4.3585,4.9873,6.2422,7.5387,8.3971,10.011,12.088,13.403,14.568,16.088,17.317,19.148,19.936,21.212,22.49,22.738,24.054,23.503,24.57,23.821,23.447,22.286,21.817,20.538,19.394,18.131,16.963,15.19,13.66,11.701,10.281,9.6776,7.608,7.1272,5.4786
35.5,0.032415,0.36769,0.44916,0.063757,0.021167,0.17638,0.36952,0.63572,0.50212,0.86012,1.3913,1.3038,1.6514,1.5654,1.8056,3.4096,4.0972,4.9408,6.2694,7.3961,9.0655,10.135,11.309,13.272,14.35,15.994,17.077,18.355,19.825,20.945,22.083,22.68,22.821,23.616,24.102,23.629,23.235,22.944,21.543,20.2,19.353,17.863,16.236,14.94,13.594,11.919,10.542,9.6,7.6553,6.6542,5.3489
36,-0.22247,-0.12932,-0.076648,0.20396,0.8411,-0.023435,0.14067,0.34595,0.61484,0.74697,1.276,0.44915,0.82494,1.8493,2.8931,2.7823,3.1699,5.1987,6.1853,6.9861,8.3135,9.684,11.418,12.627,14.393,14.801,16.779,18.021,19.526,20.577,21.971,21.991,23.169,23.695,24.203,23.357,23.193,21.9,20.841,20.728,19.222,18.198,15.963,15.011,13.884,11.939,10.438,8.9759,7.2162,6.9175,5.2682
36.5,0.18249,-0.42319,-0.28748,0.52575,0.030921,0.62558,0.23969,-0.19114,0.75895,0.48438,1.0914,1.1723,1.0613,2.0246,3.1921,3.3594,4.0022,5.2831,6.0928,7.2766,8.1655,9.9132,11.549,12.406,14.504,15.454,16.586,18.468,19.321,20.764,21.436,22.317,23.087,23.396,22.827,22.947,23.161,22.194,21.202,19.877,18.722,17.073,16.193,14.538,12.91,11.684,10.368,9.5183,7.1627,6.7984,5.6929
37,-0.20287,0.10627,-0.071554,0.15003,0.58658,0.36948,0.41325,0.22887,0.041333,0.59225,1.2348,0.69433,1.191,1.9906,2.2075,2.9337,3.8405,4.485,5.656,7.3271,7.9866,9.2338,10.906,12.72,13.851,15.167,16.682,17.455,19.359,20.449,21.193,22.424,22.383,23.427,23.252,22.964,22.661,21.993,21.524,19.772,18.639,17.824,15.893,14.85,13.586,11.474,10.367,8.4608,7.7713,6.4499,5.4922
37.5,-0.16311,-0.45346,0.21609,-0.52559,0.037358,0.46836,0.31573,0.93899,0.7893,0.45206,0.87201,1.126,1.0162,1.6482,2.3047,2.521,3.9306,4.7551,5.3664,7.1412,8.4812,9.6534,10.855,12.524,13.949,15.224,16.24,17.873,19.373,19.952,21.736,21.75,22.513,22.666,23.051,22.322,22.288,21.488,20.998,20.202,18.882,16.635,16.531,14.53,12.719,11.531,10.119,8.5232,7.5326,6.1471,5.1782
38,-0.17562,-0.38537,0.10824,0.26812,0.28575,0.43018,0.35295,0.1912,0.72888,0.23442,0.58467,0.83881,1.7984,2.1909,2.5895,3.4144,3.6022,4.8706,5.752,7.1794,8.1213,9.3439,10.975,12.456,13.382,14.941,15.989,16.852,18.879,20.111,20.977,21.108,22.179,21.981,23.174,22.299,22.612,21.89,20.485,19.372,18.613,16.927,15.796,14.158,12.293,10.704,10.038,8.4709,7.2354,6.4772,5.6006
38.5,-0.05179,-0.05818,0.2139,-0.31545,0.19695,0.34797,0.4572,-0.23349,0.24379,0.37165,0.87592,1.2602,1.907,1.7375,2.2647,3.3992,3.9052,5.0835,5.7987,6.4852,7.6472,8.8699,10.873,12.4,13.975,15.041,16.476,17.24,18.277,19.981,20.814,21.511,22.182,22.522,22.926,22.793,22.182,21.649,20.708,19.382,18.555,16.595,15.928,13.805,12.788,11.009,10.039,8.5451,6.8509,6.3337,5.0241
39,0.29402,0.043965,0.18185,-0.19655,-0.048079,0.043007,0.50763,0.84727,0.22587,0.95165,0.18615,0.74563,1.1541,1.4584,1.9098,3.1402,3.7029,4.7552,5.843,6.8205,8.1374,9.1923,10.182,12.212,13.084,14.338,15.895,16.953,18.304,19.628,20.585,20.995,21.7,22.526,22.467,22.807,22.156,21.528,19.935,19.558,18.132,16.68,15.509,14.308,12.728,10.889,9.9982,8.2799,7.3222,6.0554,5.0807
39.5,0.25926,-0.26892,0.64616,-0.4565,-0.051863,0.28986,0.4234,0.31044,0.44543,0.74524,0.75887,1.5098,1.6773,2.1043,2.0663,2.9549,3.6287,4.2787,5.6689,6.4895,8.0312,8.7718,10.92,11.478,13.168,14.688,15.599,17.297,17.866,19.758,20.276,20.871,21.538,22.225,21.921,21.739,21.519,20.621,20.695,18.967,18.217,16.741,15.01,13.883,12.688,10.985,10.036,8.6935,7.4608,5.9475,4.7713
40,-0.15499,0.10157,0.22571,-0.56255,0.12372,0.22442,0.16233,0.72449,0.58442,1.0086,0.75457,1.3612,1.9,2.2145,2.0001,2.8655,3.5676,4.6672,5.693,6.3105,7.7512,8.3683,10.704,11.448,12.962,14.19,15.938,16.005,18.037,19.09,19.928,21.354,21.143,21.992,21.981,22.121,21.169,20.544,20.276,19.072,17.324,16.349,15.267,13.997,12.124,10.056,9.7382,7.9368,6.5078,5.1746,5.2883
40.5,0.06738,-0.025428,0.47805,0.27922,0.60976,-0.24263,0.23271,-0.15137,0.38431,0.53451,0.99856,1.0817,1.5805,2.0108,2.9462,2.8103,3.3418,4.5351,5.1737,6.9195,7.5437,8.6878,9.9995,11.674,12.743,13.925,15.919,16.415,17.86,19.117,19.367,20.766,20.874,21.786,21.363,21.73,21.484,20.812,19.821,18.683,17.434,16.785,14.788,13.295,12.403,10.581,9.1992,7.7857,6.8961,5.9385,5.066
41,0.31389,0.19991,0.0034542,0.027659,0.27664,0.55516,0.27847,0.18945,0.15053,0.16908,1.0017,1.2297,1.5509,1.7401,2.694,2.7235,3.8644,4.3914,5.1603,6.5668,7.651,8.8494,10.036,11.306,13.354,14.309,15.462,16.523,17.96,18.877,19.657,20.317,20.948,20.367,21.493,21.156,21.414,20.349,19.187,18.546,17.114,16.319,14.932,13.755,11.841,10.72,8.9778,8.3452,7.1247,6.0511,4.9425
41.5,0.15264,0.52271,-0.025438,0.12781,-0.20352,-0.08888,0.26742,0.65792,0.36678,0.52544,0.67106,0.88414,1.4505,1.3086,2.6287,2.6334,3.7486,3.9647,5.473,6.5061,7.5443,8.3305,9.9596,10.822,12.41,14.1,15.312,16.312,17.174,18.716,19.448,19.5,20.99,21.09,21.57,20.754,19.767,20.218,19.429,17.863,16.954,16.837,14.6,13.548,11.759,9.9719,9.2396,7.9713,6.7773,5.8072,4.9704
42,-0.017121,-0.33823,0.20532,-0.49949,-0.49406,0.39156,0.38769,0.30608,0.020323,0.37744,0.70564,0.55415,1.1247,1.9329,2.6454,2.6719,3.7139,3.7149,5.4008,5.9801,7.4237,8.4428,10.155,10.776,12.524,13.547,14.854,16.071,17.023,18.32,19.218,20.056,20.563,21.117,21.265,20.548,20.766,19.569,19.317,18.365,16.495,15.872,14.399,12.962,12.235,10.293,8.9522,7.9901,7.0313,5.7384,5.1902
42.5,0.18691,-0.61292,-0.099997,-0.084123,0.26359,-0.61942,0.99781,0.47918,0.47893,0.93791,1.479,1.2826,1.6156,1.7559,2.1479,2.6201,3.1947,4.0273,4.7295,6.1165,6.73,8.4642,9.6246,10.946,12.031,14.394,15.14,15.573,17.158,17.944,18.727,19.37,20.451,20.454,21.059,20.943,20.703,19.461,19.083,18.179,16.748,15.446,14.87,13.12,11.897,10.133,8.7322,7.7132,6.717,5.4012,4.7867
43,-0.47922,-0.2959,0.2595,0.26468,0.0009489,-0.13908,-0.077592,0.20448,0.62296,0.85557,0.61834,0.66383,1.396,1.4494,2.0083,3.1261,3.6468,4.2259,4.6858,6.122,7.4595,8.1856,9.9188,11.155,12.539,13.404,14.74,16.193,17.035,17.78,18.693,19.633,19.719,20.397,20.878,19.77,20.537,19.845,18.603,17.962,16.713,15.882,14.53,12.494,11.759,10.208,9.0269,7.5825,7.2075,5.9721,4.5172
43.5,-0.37334,-0.076009,0.18796,0.15471,0.49319,0.40145,0.51904,0.41112,0.0081694,0.51209,1.0768,0.98302,1.4514,1.5807,1.8286,2.6575,3.4481,3.9277,4.9303,5.6972,7.3833,8.1029,9.8288,11.093,11.871,12.854,13.771,15.15,16.302,18.149,18.659,19.469,19.226,19.863,20.597,20.296,19.819,19.471,19.033,17.544,16.556,15.406,14.802,12.148,11.665,10.126,9.0766,7.5209,6.5974,5.8135,5.6228
44,0.26916,-0.21515,-0.070139,-0.054257,-0.4227,0.063686,0.44556,-0.072584,0.73488,0.71086,0.53008,0.9447,1.765,1.8765,2.1142,2.5897,3.3357,3.9176,4.3043,6.5134,7.0022,8.2052,9.2567,10.282,11.696,12.522,14.914,15.045,16.219,17.409,18.809,19.148,19.307,20.382,20.332,20.156,19.866,19.814,19,17.216,16.845,15.299,14.084,12.133,11.286,9.8084,9.0598,7.957,5.9191,5.5336,4.9754
44.5,-0.02954,0.25757,0.16173,0.18339,0.033353,-0.20402,-0.11319,0.51913,0.42158,0.51674,0.61479,0.88438,1.5846,1.5362,1.6835,2.8509,3.2092,4.028,5.3537,5.8175,6.9519,7.628,9.0909,10.555,11.143,12.908,14.097,15.253,16.656,17.448,18.665,18.638,19.506,19.816,19.576,20.066,20.137,18.885,18.299,17.26,15.968,14.475,13.572,12.087,11.727,9.9097,8.6129,7.8204,6.1346,5.2506,4.6094
45,0.33481,0.18893,0.13026,0.10345,0.23358,0.21971,-0.088148,0.3168,0.089069,0.57643,0.58943,1.7266,1.2438,1.1961,2.0202,2.7509,3.7311,3.7899,4.3333,5.9927,6.3617,7.7483,8.9638,10.223,11.676,12.491,13.822,15.064,16.206,17.185,18.152,18.982,19.372,19.712,19.206,19.58,19.373,18.904,17.743,16.851,15.835,15.019,13.945,12.248,11.367,9.8738,8.5851,7.4085,6.6252,5.5191,5.2221
45.5,-0.22977,0.19344,-0.1036,-0.18164,0.10901,0.19868,1.0939,0.24441,0.067581,0.62786,0.10296,0.92617,1.2459,1.8365,2.3275,2.4118,3.143,3.6859,4.4071,5.7657,6.306,7.6537,8.6284,10.282,11.87,12.155,13.186,14.859,15.985,17.031,17.689,18.464,19.154,19.674,18.88,19.241,19.085,18.207,18.275,16.673,15.821,14.864,13.309,11.681,10.845,10.039,8.4276,7.1367,6.6093,5.2632,4.3369
46,0.070447,0.26882,0.76907,0.32645,0.45899,0.0039584,-0.091732,0.31504,0.43427,0.21629,0.66456,1.0626,1.3347,1.7303,2.0979,2.3788,2.9936,3.5057,5.2194,5.603,6.534,7.3997,9.6949,9.6698,11.064,12.521,13.762,15.013,16.342,16.928,17.308,18.243,18.927,19.77,18.834,19.501,18.866,18.532,17.531,16.426,15.885,14.733,13.631,12.098,10.674,9.1557,8.6812,7.437,5.9726,5.1423,4.3008
46.5,-0.41957,-0.20812,-0.28619,-0.046329,-0.11179,-0.33407,0.82042,0.66882,0.16393,0.61551,0.83424,1.2893,0.96664,1.8878,1.8217,2.0987,3.3251,4.2029,5.3997,5.1664,6.7257,7.4571,8.938,9.4269,10.678,12.017,13.448,14.364,15.818,16.896,17.609,18.602,18.751,18.574,19.451,18.748,18.879,18.551,17.505,16.047,15.213,14.773,13.142,11.992,10.962,9.7265,8.4263,7.1669,6.0997,5.5029,4.5581
47,-0.052141,0.3614,0.01465,-0.17894,-0.11909,-0.1413,0.12955,0.65991,0.15166,0.5843,0.50391,0.84307,0.74497,1.4753,1.9037,2.6304,3.1355,3.4072,4.8888,5.5178,6.4914,7.4803,8.438,9.8112,11.065,11.579,13.105,14.313,15.52,16.759,17.003,17.766,18.266,18.489,18.727,18.952,18.084,18.008,16.666,16.145,15.218,14.72,12.965,11.176,10.016,9.4227,8.4347,7.2623,6.1754,5.5363,4.1816
47.5,0.29324,-0.45324,-0.21872,-0.4664,0.024942,0.13675,0.24315,0.30512,0.1105,0.46471,0.24367,1.3195,1.0928,1.3763,2.4145,2.0649,2.692,3.3896,4.4842,5.5136,6.5709,8.1591,7.8102,9.8077,10.623,11.783,12.925,13.95,15.772,16.469,17.048,18.12,17.761,18.122,17.969,18.303,18.244,17.712,17.031,15.709,15.388,14.132,13.122,11.137,10.591,8.9517,8.0398,7.2306,6.0845,4.8746,4.2972
48,-0.43497,0.38104,-0.0094062,0.41043,-0.051763,-0.0081253,-0.02268,0.54619,0.17155,0.70923,0.57021,0.30712,0.99882,1.151,1.9243,2.0502,3.2692,3.6436,4.3932,5.5113,6.5564,7.2871,8.1468,8.9737,10.453,11.631,12.989,13.955,15.299,15.848,16.832,17.871,18.113,18.296,18.234,18.116,17.738,17.322,17.023,15.886,14.573,14.434,12.854,11.152,10.248,9.2375,8.5794,6.6591,6.2824,5.4927,4.0588
48.5,-0.059034,-0.27534,-0.0094437,0.063048,0.3029,0.47433,-0.020175,-0.31006,0.37365,0.59803,0.75189,0.79143,1.1935,1.9413,2.0053,2.2653,2.8035,3.573,4.8802,5.1909,6.1807,7.0555,8.6024,9.9761,10.664,11.7,12.816,13.18,15.143,15.89,16.787,17.105,17.693,17.985,18.514,17.987,18.416,17.417,16.226,15.735,14.615,13.089,13.095,11.656,10.425,9.1508,7.5631,6.7681,6.1751,4.7007,3.4403
49,-0.044184,-0.0073743,0.091683,0.29175,0.29511,0.22325,0.56061,-0.17872,0.52708,0.69209,0.29738,0.42818,0.91861,1.2703,2.0936,2.1634,2.6594,3.3942,4.6683,5.1822,6.0533,7.0754,8.5562,9.047,10.795,11.598,12.606,14.483,14.431,15.562,16.099,17.409,18.114,18.406,18.37,17.838,17.482,16.592,17.032,15.737,14.496,13.991,12.182,11.438,10.097,9.1904,7.8689,6.4002,5.8786,5.2743,4.1439
49.5,0.25621,-0.2789,0.04256,-0.11499,0.32674,0.15342,0.40668,0.60014,0.5789,0.58028,0.36203,0.86792,0.96891,1.3478,1.7324,2.0246,2.2923,3.3316,4.3351,4.7072,6.0335,7.588,8.3728,9.6499,10.391,11.747,12.287,13.38,13.755,15.845,16.743,16.763,17.332,17.476,17.914,18.033,16.87,17.024,16.153,15.454,14.616,13.383,12.302,11.124,10.326,9.0229,7.8651,6.377,5.6763,5.1732,4.1171
50,0.22127,0.56432,0.36145,0.099493,-0.051811,-0.62373,0.14687,0.1729,0.48427,0.44643,0.5577,0.32474,0.83343,1.5765,2.3369,2.2605,2.9416,3.7728,3.9789,5.156,5.7294,7.1882,8.0099,9.1329,9.9134,11.472,12.981,13.112,14.306,15.38,16.331,16.568,16.36,17.909,17.826,16.972,17.013,17.18,16.487,15.527,14.262,13.312,12.154,11.4,9.6581,8.5547,8.0136,6.6684,6.1378,4.6466,4.0428
50.5,-0.25358,0.03618,-0.39426,-0.075559,-0.33055,0.34889,0.41011,-0.25148,0.76311,1.2361,0.66001,0.65613,1.9494,1.0206,1.8058,2.3151,3.2109,3.5505,4.0185,4.6958,5.7728,6.5386,7.8788,8.7621,9.576,11.501,12.06,12.876,14.19,15.155,15.386,16.644,16.7,17.815,17.554,17.176,16.776,16.488,16.054,15.064,14.086,13.154,11.873,10.833,9.1823,8.9885,7.7125,6.3737,6.2287,4.819,3.7022
51,0.2799,0.153,0.16711,-0.057803,0.23433,0.060576,0.35968,-0.30695,0.2286,0.99792,0.40855,0.65731,0.95461,1.0347,1.1153,2.1639,2.8128,3.3831,4.0713,4.9302,6.107,6.6967,7.5934,8.7363,10.076,11.414,11.876,13.131,14.176,14.661,15.733,15.915,16.288,17.214,17.083,17.159,16.8,16.038,15.675,14.53,14.407,12.579,11.858,10.498,9.8672,8.4977,7.3803,6.7863,5.6034,4.8932,3.6729
51.5,-0.39883,0.065361,-0.047476,0.25705,0.074075,0.19903,-0.29633,0.82802,0.30535,0.68496,0.38037,0.92097,0.68514,1.5178,1.6491,2.2141,2.9465,2.9858,3.8568,4.9915,6.3556,6.6267,7.8455,8.6792,10.363,10.333,11.949,12.459,13.158,14.875,15.588,16.081,16.594,17.837,16.924,17.055,16.418,16.232,15.437,14.606,14.376,13.191,11.821,9.996,9.4768,9.3096,7.3804,6.7865,5.9631,4.7497,3.6693
52,-0.70824,0.23807,-0.1968,0.12117,-0.27803,0.056354,0.1986,0.33904,0.016064,0.82922,0.44472,0.31642,1.0304,1.3758,1.7825,2.5865,2.6317,3.2771,3.6793,5.0383,5.7083,6.4576,7.0005,9.0366,9.2928,10.549,11.886,12.435,13.3,13.976,15.582,15.816,17.313,16.415,16.529,16.538,16.495,15.817,15.514,14.267,13.257,12.15,10.978,10.409,9.3847,8.2116,7.737,6.7498,5.3665,4.092,3.7068
52.5,-0.15785,-0.1647,-0.16224,-0.1285,-0.02016,-0.056306,0.24881,0.36358,0.073245,0.84598,0.32244,0.32372,1.1646,1.1037,1.8095,1.4297,3.0864,3.4726,3.5089,4.2873,6.0826,6.279,7.2266,7.8168,9.4376,10.529,11.852,12.223,13.13,14.579,15.489,15.324,16.569,16.532,16.94,16.494,15.476,15.729,15.472,14.124,13.397,12.491,10.641,10.944,9.0954,8.456,7.2531,6.6852,5.5258,4.5063,3.5641
